sc_1,sc_2,relatedness
Anthropology,Rehabilitation,0
Anthropology,Remote Sensing,0.2182178902359924
Anthropology,Reproductive Biology,0
Anthropology,Research & Experimental Medicine,0
Anthropology,Respiratory System,0
Anthropology,Rheumatology,0
Anthropology,Science & Technology - Other Topics,0
Anthropology,Social Issues,0
Anthropology,Social Sciences - Other Topics,0.35856858280031806
Anthropology,Sociology,0
Anthropology,Spectroscopy,0
Anthropology,Sport Sciences,0
Anthropology,Substance Abuse,0
Anthropology,Surgery,0
Anthropology,Telecommunications,0
Anthropology,Thermodynamics,0
Anthropology,Toxicology,0
Anthropology,Transplantation,0
Anthropology,Tropical Medicine,0
Anthropology,Urology & Nephrology,0
Anthropology,Veterinary Sciences,0
Anthropology,Virology,0
Anthropology,Water Resources,0.24209101306752095
Anthropology,Zoology,0.02503130871608794
Archaeology,Acoustics,0
Archaeology,Agriculture,0.044721359549995794
Archaeology,Allergy,0
Archaeology,Anatomy & Morphology,0
Archaeology,Anesthesiology,0
Archaeology,Anthropology,0.1690308509457033
Archaeology,Archaeology,0
Archaeology,Astronomy & Astrophysics,0.08075728530872482
Archaeology,Audiology & Speech-Language Pathology,0
Archaeology,Automation & Control Systems,0
Archaeology,Behavioral Sciences,0
Archaeology,Biochemistry & Molecular Biology,0
Archaeology,Biodiversity & Conservation,0
Archaeology,Biomedical Social Sciences,0
Archaeology,Biophysics,0
Archaeology,Biotechnology & Applied Microbiology,0
Archaeology,Business & Economics,0
Archaeology,Cardiovascular System & Cardiology,0
Archaeology,Cell Biology,0
Archaeology,Chemistry,0
Archaeology,Communication,0
Archaeology,Computer Science,0
Archaeology,Construction & Building Technology,0
Archaeology,Crystallography,0
Archaeology,Demography,0
Archaeology,"Dentistry, Oral Surgery & Medicine",0
Archaeology,Dermatology,0
Archaeology,Developmental Biology,0
Archaeology,Education & Educational Research,0
Archaeology,Electrochemistry,0
Archaeology,Endocrinology & Metabolism,0
Archaeology,Energy & Fuels,0
Archaeology,Engineering,0.07532435771547095
Archaeology,Entomology,0
Archaeology,Environmental Sciences & Ecology,0.02706659809803834
Archaeology,Ethnic Studies,0
Archaeology,Evolutionary Biology,0
Archaeology,Food Science & Technology,0
Archaeology,Forestry,0
Archaeology,Gastroenterology & Hepatology,0
Archaeology,General & Internal Medicine,0
Archaeology,Genetics & Heredity,0
Archaeology,Geochemistry & Geophysics,0.11547005383792514
Archaeology,Geography,0
Archaeology,Geology,0.09999999999999999
Archaeology,Geriatrics & Gerontology,0
Archaeology,Health Care Sciences & Services,0
Archaeology,Hematology,0
Archaeology,History,0
Archaeology,Imaging Science & Photographic Technology,0.18257418583505539
Archaeology,Immunology,0
Archaeology,Infectious Diseases,0
Archaeology,Instruments & Instrumentation,0
Archaeology,Integrative & Complementary Medicine,0
Archaeology,Legal Medicine,0
Archaeology,Life Sciences & Biomedicine - Other Topics,0.3113995776646092
Archaeology,Linguistics,0
Archaeology,Marine & Freshwater Biology,0
Archaeology,Materials Science,0
Archaeology,Mathematical & Computational Biology,0
Archaeology,Mathematics,0
Archaeology,Mechanics,0
Archaeology,Medical Informatics,0
Archaeology,Medical Laboratory Technology,0
Archaeology,Metallurgy & Metallurgical Engineering,0
Archaeology,Meteorology & Atmospheric Sciences,0.08304547985373996
Archaeology,Microbiology,0
Archaeology,Mineralogy,0
Archaeology,Mining & Mineral Processing,0.25819888974716115
Archaeology,Music,0
Archaeology,Mycology,0
Archaeology,Neurosciences & Neurology,0
Archaeology,Nuclear Science & Technology,0
Archaeology,Nursing,0
Archaeology,Nutrition & Dietetics,0
Archaeology,Obstetrics & Gynecology,0
Archaeology,Oncology,0
Archaeology,Operations Research & Management Science,0
Archaeology,Ophthalmology,0
Archaeology,Optics,0
Archaeology,Orthopedics,0
Archaeology,Otorhinolaryngology,0
Archaeology,Paleontology,0.40451991747794525
Archaeology,Parasitology,0
Archaeology,Pathology,0
Archaeology,Pediatrics,0
Archaeology,Pharmacology & Pharmacy,0
Archaeology,Physical Geography,0.3956282840374722
Archaeology,Physics,0
Archaeology,Physiology,0
Archaeology,Plant Sciences,0
Archaeology,Polymer Science,0
Archaeology,Psychiatry,0
Archaeology,Psychology,0
Archaeology,Public Administration,0
Archaeology,"Public, Environmental & Occupational Health",0.11180339887498948
Archaeology,"Radiology, Nuclear Medicine & Medical Imaging",0
Archaeology,Rehabilitation,0
Archaeology,Remote Sensing,0.25819888974716115
Archaeology,Reproductive Biology,0
Archaeology,Research & Experimental Medicine,0
Archaeology,Respiratory System,0
Archaeology,Rheumatology,0
Archaeology,Science & Technology - Other Topics,0
Archaeology,Social Issues,0
Archaeology,Social Sciences - Other Topics,0
Archaeology,Sociology,0
Archaeology,Spectroscopy,0
Archaeology,Sport Sciences,0
Archaeology,Substance Abuse,0
Archaeology,Surgery,0
Archaeology,Telecommunications,0
Archaeology,Thermodynamics,0
Archaeology,Toxicology,0
Archaeology,Transplantation,0
Archaeology,Tropical Medicine,0
Archaeology,Urology & Nephrology,0
Archaeology,Veterinary Sciences,0
Archaeology,Virology,0
Archaeology,Water Resources,0.21483446221182984
Archaeology,Zoology,0
Astronomy & Astrophysics,Acoustics,0
Astronomy & Astrophysics,Agriculture,0.01805787796286538
Astronomy & Astrophysics,Allergy,0
Astronomy & Astrophysics,Anatomy & Morphology,0
Astronomy & Astrophysics,Anesthesiology,0
Astronomy & Astrophysics,Anthropology,0.11375393879832252
Astronomy & Astrophysics,Archaeology,0.08075728530872482
Astronomy & Astrophysics,Astronomy & Astrophysics,0
Astronomy & Astrophysics,Audiology & Speech-Language Pathology,0
Astronomy & Astrophysics,Automation & Control Systems,0.053838190205816545
Astronomy & Astrophysics,Behavioral Sciences,0.006072662981132185
Astronomy & Astrophysics,Biochemistry & Molecular Biology,0.02120445913341949
Astronomy & Astrophysics,Biodiversity & Conservation,0
Astronomy & Astrophysics,Biomedical Social Sciences,0
Astronomy & Astrophysics,Biophysics,0.012223331426697504
Astronomy & Astrophysics,Biotechnology & Applied Microbiology,0.007972747887248999
Astronomy & Astrophysics,Business & Economics,0
Astronomy & Astrophysics,Cardiovascular System & Cardiology,0.0051473273843268726
Astronomy & Astrophysics,Cell Biology,0.007055796777916573
Astronomy & Astrophysics,Chemistry,0.30294237038465277
Astronomy & Astrophysics,Communication,0
Astronomy & Astrophysics,Computer Science,0.07837489427241548
Astronomy & Astrophysics,Construction & Building Technology,0.04256282653793742
Astronomy & Astrophysics,Crystallography,0
Astronomy & Astrophysics,Demography,0
Astronomy & Astrophysics,"Dentistry, Oral Surgery & Medicine",0
Astronomy & Astrophysics,Dermatology,0
Astronomy & Astrophysics,Developmental Biology,0
Astronomy & Astrophysics,Education & Educational Research,0.36401260415463205
Astronomy & Astrophysics,Electrochemistry,0
Astronomy & Astrophysics,Endocrinology & Metabolism,0
Astronomy & Astrophysics,Energy & Fuels,0.010810968751610264
Astronomy & Astrophysics,Engineering,0.21290467263536575
Astronomy & Astrophysics,Entomology,0
Astronomy & Astrophysics,Environmental Sciences & Ecology,0.05100258298193032
Astronomy & Astrophysics,Ethnic Studies,0
Astronomy & Astrophysics,Evolutionary Biology,0
Astronomy & Astrophysics,Food Science & Technology,0
Astronomy & Astrophysics,Forestry,0
Astronomy & Astrophysics,Gastroenterology & Hepatology,0
Astronomy & Astrophysics,General & Internal Medicine,0
Astronomy & Astrophysics,Genetics & Heredity,0
Astronomy & Astrophysics,Geochemistry & Geophysics,0.10879222762803659
Astronomy & Astrophysics,Geography,0
Astronomy & Astrophysics,Geology,0.06056796398154361
Astronomy & Astrophysics,Geriatrics & Gerontology,0
Astronomy & Astrophysics,Health Care Sciences & Services,0
Astronomy & Astrophysics,Hematology,0.0032692310110378057
Astronomy & Astrophysics,History,0
Astronomy & Astrophysics,Imaging Science & Photographic Technology,0.0982946374365981
Astronomy & Astrophysics,Immunology,0
Astronomy & Astrophysics,Infectious Diseases,0
Astronomy & Astrophysics,Instruments & Instrumentation,0.582748893857316
Astronomy & Astrophysics,Integrative & Complementary Medicine,0
Astronomy & Astrophysics,Legal Medicine,0
Astronomy & Astrophysics,Life Sciences & Biomedicine - Other Topics,0.073347704903892
Astronomy & Astrophysics,Linguistics,0
Astronomy & Astrophysics,Marine & Freshwater Biology,0
Astronomy & Astrophysics,Materials Science,0.5760903838769632
Astronomy & Astrophysics,Mathematical & Computational Biology,0.0902893898143269
Astronomy & Astrophysics,Mathematics,0.3062609977288139
Astronomy & Astrophysics,Mechanics,0.48882890041891436
Astronomy & Astrophysics,Medical Informatics,0.034752402342845795
Astronomy & Astrophysics,Medical Laboratory Technology,0
Astronomy & Astrophysics,Metallurgy & Metallurgical Engineering,0.16409896784637873
Astronomy & Astrophysics,Meteorology & Atmospheric Sciences,0.06706527510148438
Astronomy & Astrophysics,Microbiology,0
Astronomy & Astrophysics,Mineralogy,0.06677805632941779
Astronomy & Astrophysics,Mining & Mineral Processing,0.13900960937138318
Astronomy & Astrophysics,Music,0
Astronomy & Astrophysics,Mycology,0
Astronomy & Astrophysics,Neurosciences & Neurology,0
Astronomy & Astrophysics,Nuclear Science & Technology,0.49462093700734017
Astronomy & Astrophysics,Nursing,0
Astronomy & Astrophysics,Nutrition & Dietetics,0
Astronomy & Astrophysics,Obstetrics & Gynecology,0
Astronomy & Astrophysics,Oncology,0
Astronomy & Astrophysics,Operations Research & Management Science,0.0601929265428846
Astronomy & Astrophysics,Ophthalmology,0
Astronomy & Astrophysics,Optics,0.8537862734256924
Astronomy & Astrophysics,Orthopedics,0.010810968751610264
Astronomy & Astrophysics,Otorhinolaryngology,0
Astronomy & Astrophysics,Paleontology,0.16333965194414124
Astronomy & Astrophysics,Parasitology,0
Astronomy & Astrophysics,Pathology,0
Astronomy & Astrophysics,Pediatrics,0
Astronomy & Astrophysics,Pharmacology & Pharmacy,0
Astronomy & Astrophysics,Physical Geography,0.15974933105107683
Astronomy & Astrophysics,Physics,0.010660714248456177
Astronomy & Astrophysics,Physiology,0.04131681440686499
Astronomy & Astrophysics,Plant Sciences,0
Astronomy & Astrophysics,Polymer Science,0
Astronomy & Astrophysics,Psychiatry,0
Astronomy & Astrophysics,Psychology,0
Astronomy & Astrophysics,Public Administration,0
Astronomy & Astrophysics,"Public, Environmental & Occupational Health",0.01504823163572115
Astronomy & Astrophysics,"Radiology, Nuclear Medicine & Medical Imaging",0.03940552031195503
Astronomy & Astrophysics,Rehabilitation,0
Astronomy & Astrophysics,Remote Sensing,0.10425720702853739
Astronomy & Astrophysics,Reproductive Biology,0
Astronomy & Astrophysics,Research & Experimental Medicine,0
Astronomy & Astrophysics,Respiratory System,0
Astronomy & Astrophysics,Rheumatology,0
Astronomy & Astrophysics,Science & Technology - Other Topics,0.27105021008450825
Astronomy & Astrophysics,Social Issues,0
Astronomy & Astrophysics,Social Sciences - Other Topics,0
Astronomy & Astrophysics,Sociology,0
Astronomy & Astrophysics,Spectroscopy,0.2903816034562511
Astronomy & Astrophysics,Sport Sciences,0.0200643088476282
Astronomy & Astrophysics,Substance Abuse,0
Astronomy & Astrophysics,Surgery,0
Astronomy & Astrophysics,Telecommunications,0.0601929265428846
Astronomy & Astrophysics,Thermodynamics,0.008780040718411253
Astronomy & Astrophysics,Toxicology,0
Astronomy & Astrophysics,Transplantation,0.022750787759664503
Astronomy & Astrophysics,Tropical Medicine,0
Astronomy & Astrophysics,Urology & Nephrology,0
Astronomy & Astrophysics,Veterinary Sciences,0
Astronomy & Astrophysics,Virology,0
Astronomy & Astrophysics,Water Resources,0.1349401507921227
Astronomy & Astrophysics,Zoology,0.007972747887248999
Audiology & Speech-Language Pathology,Acoustics,0
Audiology & Speech-Language Pathology,Agriculture,0
Audiology & Speech-Language Pathology,Allergy,0
Audiology & Speech-Language Pathology,Anatomy & Morphology,0
Audiology & Speech-Language Pathology,Anesthesiology,0
Audiology & Speech-Language Pathology,Anthropology,0
Audiology & Speech-Language Pathology,Archaeology,0
Audiology & Speech-Language Pathology,Astronomy & Astrophysics,0
Audiology & Speech-Language Pathology,Audiology & Speech-Language Pathology,0
Audiology & Speech-Language Pathology,Automation & Control Systems,0
Audiology & Speech-Language Pathology,Behavioral Sciences,0
Audiology & Speech-Language Pathology,Biochemistry & Molecular Biology,0
Audiology & Speech-Language Pathology,Biodiversity & Conservation,0
Audiology & Speech-Language Pathology,Biomedical Social Sciences,0
Audiology & Speech-Language Pathology,Biophysics,0
Audiology & Speech-Language Pathology,Biotechnology & Applied Microbiology,0
Audiology & Speech-Language Pathology,Business & Economics,0
Audiology & Speech-Language Pathology,Cardiovascular System & Cardiology,0
Audiology & Speech-Language Pathology,Cell Biology,0
Audiology & Speech-Language Pathology,Chemistry,0
Audiology & Speech-Language Pathology,Communication,0.7071067811865475
Audiology & Speech-Language Pathology,Computer Science,0
Audiology & Speech-Language Pathology,Construction & Building Technology,0
Audiology & Speech-Language Pathology,Crystallography,0
Audiology & Speech-Language Pathology,Demography,0
Audiology & Speech-Language Pathology,"Dentistry, Oral Surgery & Medicine",0
Audiology & Speech-Language Pathology,Dermatology,0
Audiology & Speech-Language Pathology,Developmental Biology,0
Audiology & Speech-Language Pathology,Education & Educational Research,0.8017837257372731
Audiology & Speech-Language Pathology,Electrochemistry,0
Audiology & Speech-Language Pathology,Endocrinology & Metabolism,0
Audiology & Speech-Language Pathology,Energy & Fuels,0
Audiology & Speech-Language Pathology,Engineering,0
Audiology & Speech-Language Pathology,Entomology,0
Audiology & Speech-Language Pathology,Environmental Sciences & Ecology,0
Audiology & Speech-Language Pathology,Ethnic Studies,0
Audiology & Speech-Language Pathology,Evolutionary Biology,0
Audiology & Speech-Language Pathology,Food Science & Technology,0
Audiology & Speech-Language Pathology,Forestry,0
Audiology & Speech-Language Pathology,Gastroenterology & Hepatology,0
Audiology & Speech-Language Pathology,General & Internal Medicine,0
Audiology & Speech-Language Pathology,Genetics & Heredity,0
Audiology & Speech-Language Pathology,Geochemistry & Geophysics,0
Audiology & Speech-Language Pathology,Geography,0
Audiology & Speech-Language Pathology,Geology,0
Audiology & Speech-Language Pathology,Geriatrics & Gerontology,0
Audiology & Speech-Language Pathology,Health Care Sciences & Services,0.058123819371909635
Audiology & Speech-Language Pathology,Hematology,0
Audiology & Speech-Language Pathology,History,0
Audiology & Speech-Language Pathology,Imaging Science & Photographic Technology,0
Audiology & Speech-Language Pathology,Immunology,0
Audiology & Speech-Language Pathology,Infectious Diseases,0
Audiology & Speech-Language Pathology,Instruments & Instrumentation,0
Audiology & Speech-Language Pathology,Integrative & Complementary Medicine,0
Audiology & Speech-Language Pathology,Legal Medicine,0
Audiology & Speech-Language Pathology,Life Sciences & Biomedicine - Other Topics,0
Audiology & Speech-Language Pathology,Linguistics,0.44901325506693723
Audiology & Speech-Language Pathology,Marine & Freshwater Biology,0
Audiology & Speech-Language Pathology,Materials Science,0
Audiology & Speech-Language Pathology,Mathematical & Computational Biology,0
Audiology & Speech-Language Pathology,Mathematics,0
Audiology & Speech-Language Pathology,Mechanics,0
Audiology & Speech-Language Pathology,Medical Informatics,0
Audiology & Speech-Language Pathology,Medical Laboratory Technology,0
Audiology & Speech-Language Pathology,Metallurgy & Metallurgical Engineering,0
Audiology & Speech-Language Pathology,Meteorology & Atmospheric Sciences,0
Audiology & Speech-Language Pathology,Microbiology,0
Audiology & Speech-Language Pathology,Mineralogy,0
Audiology & Speech-Language Pathology,Mining & Mineral Processing,0
Audiology & Speech-Language Pathology,Music,0
Audiology & Speech-Language Pathology,Mycology,0
Audiology & Speech-Language Pathology,Neurosciences & Neurology,0.06937459350943204
Audiology & Speech-Language Pathology,Nuclear Science & Technology,0
Audiology & Speech-Language Pathology,Nursing,0.35355339059327373
Audiology & Speech-Language Pathology,Nutrition & Dietetics,0
Audiology & Speech-Language Pathology,Obstetrics & Gynecology,0
Audiology & Speech-Language Pathology,Oncology,0.03656362120635653
Audiology & Speech-Language Pathology,Operations Research & Management Science,0
Audiology & Speech-Language Pathology,Ophthalmology,0
Audiology & Speech-Language Pathology,Optics,0
Audiology & Speech-Language Pathology,Orthopedics,0
Audiology & Speech-Language Pathology,Otorhinolaryngology,0
